uid,reg_dt
8ae287838cc1cb36b936ee0f7fc7a246328369e11f1162eb0a054a28,2019-04-24
7dd60cc0310fff303fe16071e3506dd618b43abf22f777fb5975b597,2019-09-29
9f50b9ffb876a0432011f00a242298e0624b2a79cf97b0abfd2dcb7e,2019-05-14
d8098e82ed9dde33d40ab2d30c6afa642b7d5a4226bd5e697bd1bf39,2019-09-09
264323952488d62522f72474fbffd5551395f6218a909776eb2b176b,2019-11-27
146e6e8ee3c90e51834480782d77248282dd3af15ecb4016c5899c5b,2019-10-06
d955a7db31bb4e3278b9cd879e7748a0d5b7f5e5fa22a59bf6dec1b6,2019-04-20
8593c2b531702f1444412374a0bef633bb3c699df89bcfab6ceef42b,2019-05-10
3eefaa6ca685cda4f1d8df8414b31dcc429a889c092e47c8d1f0265a,2019-09-18
c430781db3e1f31d655e66e697bcc118f384c13c9d923566942adace,2019-11-27
d0bb16f922f2980f6c43396cc070cb885291916498095aef6f46d126,2019-06-14
be4b19d636e54d82175e240c2f61201908a8d341f62ea43aac3c2cd1,2019-07-05
01e82bc71e1152a99af46ee43869727a0da529621e87423696ab5965,2019-04-25
71dd12a50bb3d59e5bb1fceb28bdbcd712b30726492218b3e0a411ff,2019-05-13
5edaa349814f836a8258a8cd67024d5452a0c48bd91c09a9d0a6cc05,2019-05-11
c086b5c227e3e5fb59c7fcc1eae587e187f726020bd35663d3b3c774,2019-08-02
3fce706e0e0e4ceca70bcb296d92b211567f3a0b849956b6bcf5b186,2019-06-23
8957d432aeb7781ea273d9fbcc4bf3a7111dc26c983075e756911dfd,2019-05-21
cc6178473fad5b4f10e2535628ee67736394085e133e1e04508851a9,2019-07-01
88ee5398db3504713f1db1af750db7a8a85d3dd7a6e942bab34c5fae,2019-07-15
6ce7c8fc9944bca4d9700c8c9b567d6ea5192ae428f061f1cd44c7c7,2019-05-07
63d04030a5b74cd845cedae29678f3ed60cc029ee0cfe0e1520a2f05,2019-07-12
12008807a13ecb56f02701cd238931c6ba4de75d61a938620d44450f,2019-09-15
dc4617f28d9a161331c659b3821c32c30902478fb675b9ecbcb61a1d,2019-09-21
1bbee9b05f30458280a1c65f9ef30fa4a509463479e97718f15dc6bb,2019-05-22
a8af86dbb4e77e680fc2b078b32090ee03b6d6eb7389c2d770612f62,2019-04-19
0c8212e16f5091708d45a283663dae0c815f4840d5126d5d2b671ac6,2019-12-30
9655b26ac105e96682d9e84bd7cf88ad4e6d49538bd5c8f4a74249ed,2019-10-22
69dfbf83d1fbf7016f7f05c48e9e688490b3d1b6516459b4a3c2ab8d,2019-12-03
9c21e1612a6bed30c6432f22ed7824ff21a2147d6cf8926f74a2c43a,2019-08-25
644a58f8548b376a97789f5622dc9e56818f98d00238d26eed068d5b,2019-08-06
d93773fdcdfcc7e00f5ef475e795b4ebedea46b964e2e3258183edbc,2019-07-13
f19c4b90bda18886289d4f7ea984794a211ac65333fb66ba98ea0bab,2019-04-30
e6d53f0f6476446a22d478e8dcf9885621427a2bcdd032515c71e251,2019-10-20
0397955b55f06d4333cbcc1ef18f43713751b90a1213f71aef491edc,2019-07-22
703976b2115d3aea3dedd2682c39d4dd15bbd341e641c9c6bb32a43b,2019-06-02
7fc3ef71e2712620638528a58c947b0cfd7f03ddcda72607a455dbd2,2019-07-31
7f6e8557ac417d0450531f3423c53ca042941edb2c6c0d4a6cb9727a,2019-04-27
809ddd6659a63b84df780a7deadd4237fa2d42e948168e4ec6564319,2019-04-26
a20b8b23ebcbd9fa00ce25feaf3768fff948db7834bdff28d949793c,2019-07-06
35a7da8edf0385bf83bb61fbd0a484ccb9e6339cc0639339bffd7b9a,2019-08-02
1ff9699fa1effde4c0db13a0b81fe0da205e19818c6052bbf414ca2f,2019-06-26
67ad3d62914a1302fd8ce44e597c5e6e7790f82601a8f1f87ca5fbe3,2019-04-19
f2c5320cbcf751b510660932d69cb855d18d01357bd4273014792bb3,2019-10-13
18d74d03e47e368c66a8d40bfce614ddb699deb7eb7f8fccda494e50,2019-07-13
96f2438aebbc9ebae21f74694a9ddc0ffc743fefe5b7591614c435e5,2019-06-30
522f5a43cf7853fe5e1dee9f90a32856926a9b327a3845e1d3518222,2019-09-01
016fedd098d9943c9814cfef6006c138008ce2f17475118a5ed75a76,2019-12-03
146f4ec196bda1357b5f2a802026d06b8ab32532e4e68d7848ba5b47,2019-05-05
68247780560755b212575aa6b339163cc0d42fd6c0d43eaebe74d846,2019-11-18
a8cbc6f1d948b1431db94ee1ba526021ecce033e7342537dbe96c048,2019-08-10
4bf7bf9d5b9d9a49042fbc4466c60485bb415a75fdb44ef253df920c,2019-05-23
6b2e75653f09005f4f46c30a77a0b74bc1495f91b56ab0f5e2e576c9,2019-08-15
62b2cd7e62a925c82b8d27c2380bd1cf2471d4da292418e6e524b9cf,2019-04-19
8693c5a6780ad5dd09fe5aee400ec31fb362eece0480ee63638a0f15,2019-07-20
a46f5d8c182dfc8f3ad9c0242d9904661bf7660f7b4a8fa006d8b3cc,2019-05-03
e7801d3e7289026552423e0a41dc21807b5d3d85ae085955bfc13c9a,2019-06-02
36d076cf7cb0840583b994bb96f84287fa79a27e835d6e1b09c301d5,2019-07-15
f1500e0ea68abfa64d09bca4e6d4aaf4c48781a49062520fb4111b74,2019-04-27
ea6f5f8c7fe23f8f89235d0ba5f0d0a535ffea34a361a81603680ad8,2019-11-13
07bbaa9936b449af43ede9a5d0b9d4631197f742fbd6541724619af2,2019-09-11
4c75610554b1eb57ab1b2675a37aae33f37c550e693f41f7fc6cbf1e,2019-07-17
8ddf41497c4d949f2559c8a19cb9905dbbc5d140dfe216da4c62cc51,2019-09-01
752ccee16a3a615e07ff2c3eca5a5e1d7841c47d61e46eca0180bb12,2019-06-04
1a360400a9f604abd09ae5100e86838cfe2120920b8b37b803180316,2019-06-23
fa80894df14e04c000887f677dd9d031280123c5fb468b0b08c942f2,2019-11-30
822b9b98773501c0cfca307fa5c8dcfbaa1d680c5da99eb5825a0864,2019-04-21
1eed104446734ec96ccc2e39c80487cdcce191100acebc5a2972fb07,2019-05-21
2636a2f58337bc8a3ceab22a8f0cef0080409520bd8f7533be9ec86a,2019-04-22
5086acd39d90764e2abc8ddbeeefe099a64106fd93fecec73129c197,2019-09-17
d669c31720805bbd17f029012389f8390e208198117e01dbf31d44c6,2019-07-05
e7923a1085bd47bbd83f991f05a0044b6125b1e95929c7660882ace2,2019-10-21
029672592cdb91a30f46c6bc85071bc5c218b5796684652d073cecd1,2019-05-12
4e2f48253c406f5a3583b889ddc419fac59ec12687a191075578b7d0,2019-07-18
d803154cf0dbc126b7dcc2ecdb67fc56ded4ff7c262d4ddaefa82a0d,2019-11-27
24e02c1951886985f9de2bd11956572964aede79bbae2e5cedcdebb3,2019-08-09
84caf5ff350a92691204c03fe71de18bd92f96ef57a69f6195ff2d19,2019-11-12
4287bceab13877d130c0659f095fdda18e426244686898260acf1efb,2020-01-12
22c95cd9ce876db09e675270795d93d320f26023b575e03cecf706ca,2019-08-10
08093c3d51b151553cd0c9234837e280550a093c26afee517ea0ccac,2019-06-04
5eb5ca2749abbef11a30ee6a4af766d4670810f63f294dab5635025f,2020-01-12
d6f8b35f9aa12c8de17922109fa0ac9aa5e2486090183104a578b52c,2019-12-31
44d1b40b5e657309d1909d9d00e24ea8ea4f4cde4e152a84c937f478,2019-11-06
fdbd910ab500e2bccf82312308cc4615b228b3efc540174aa2fade0d,2019-06-03
f8612fede5af5c267bdae370442f6b1a82d74407e1bfcf9ab7384b8b,2019-07-04
5b0966a71a8f086fa7ea6af9a0ed1e102e15cbd69eaae915d685b652,2019-06-16
93b0ef3afc57b8eed3ad3a486b0379596fd55f9c01469e563d6fdff4,2019-06-10
502a7edfba9924f379c084417b761c4087d3579e83067eefcbef66e8,2019-08-24
3aa7650ae87ed171b11e9f95423ca5bdbae8747189d3b92f192a79c9,2019-07-11
51cc332d79c078ab8763f7fa75374c3c128f319a01fa3992da324248,2019-06-30
73f2f54f4e7d39d700ab419491933d408438daa6732cbff169c15947,2019-07-29
4278d2e8771e213a683f981617a78039d0b370f9168534088aad3d4a,2019-11-28
751fb497e565549e4567112313d1ad7216c8340a8040c17d19c469f0,2019-09-24
33fcef3ff33d0241e0275cdfaad74597a57117006a75264d5793d5f6,2019-07-06
ae39744fc82103880d6aac69d6f99e72a9b025cab69c9f92fa69bb4b,2019-04-20
885b36da6f73b65253a63a0f676c9cd42def81b8a4855f7496878137,2019-11-12
f7a2508da50a780ce8755fc33c8965dbfdcf9bb60e77d9ffa320b49d,2019-08-01
f9c7c26b9eb2f6901669590af37326677a8886019e2a234b7a8de813,2019-05-15
436898b79f434c56719f4b719c2400010e77d1f750b69a94bfdf736a,2019-05-22
07a44c8b21b4ca5a6219e1c3bce82ca0fea80300f35ac05b1f05b430,2019-10-18
f8408de48b5d4207b7fee6196312ec538ae9a54f7fa79ce619becb2f,2019-06-02
261b997f5cc69eba3298cfe86854887b757bec8d496d7b560101d779,2019-07-03
5fcd19d902e8b16190ce60eec300d8285abc68803b23c1aa46924d55,2019-09-15
f51dd2f23a08850c788a8e4d3a7b487b1af0c8085a4d3b54a4c702ed,2019-04-27
ca277486122277b0916448faaf248e027edfb08a8b4f52d3e7113fb5,2019-11-13
71b9222a74325046f6c9b947d725e283654d25778636dedc85a1237c,2019-05-22
cf2909298ab680bb7cdbf3ae458f2debb1382e2930babe33b7d8c547,2019-07-10
6e75ce2c7c7fbad8aefa7e7129357c453ca2a91bf656dbd11cd4274a,2019-08-31
c1380054be69e6de05ae54376da868343dcd718bcdc89eca3299c0a3,2019-12-13
b0eba063d5ca45fdd85863dcf56693cd961047a29fe5e7d436e71f7f,2019-05-11
79caf7262b0c961add9e98973accb0d1d7709c13b82068622e731851,2019-11-19
c8dd82f81e69ba8b2eee6f756417f0212e9c53fb1b712390481fc8eb,2019-07-12
a53d612972dd9885c8232757683288d2308d99a3c03dcb2a76d1149d,2019-09-01
6bae1101c43e1f1dc2c88a7e1a9b74d72dcd03861a6442290bd2c7d6,2019-05-17
262c5eeb743a5a3ba8c2f00913fbeeb17f073abf498016b018b91534,2019-05-14
0d530928cad1d4a358afa816efc76c962196f22daefe49cd6b421ca5,2019-05-12
d255d32a71e789558e98f0bfb441723951df19c06d669ce31055c1f5,2019-10-27
d8a8751a7fe49cc0eae71b5e6daa8b9807011f2786024cabd5242e3e,2019-05-31
dd8c7f270151aeaabab9a90dc4fd806fd0e81647731eca99a339b68d,2019-11-10
7cadb0a49b5717c4351faddbaa3bf041b231613466bef724187521ce,2019-06-24
968500a17f1c17940941443bdf937a64432ea4d858336bd7a79a9dd9,2019-07-09
b63ac4dafa1f3f79482b8d92e42cb7031a946c0b75394665e1e95a1f,2019-08-02
ea39eb9da9d4783cb2f7b87fdd3e1e3ce6f62fde3e7727f87b1a05d9,2019-12-31
e6f26a7ddc63b86ed89de1a3636487b69e82383c233fb0c649c47257,2019-05-02
2d433329066b480f3888a7043808ef6ccf9f34b0f899740a8df13c28,2019-09-02
bb4656d3818812d0444a38018a266c82f1544154e9618d4d22579ac7,2019-12-13
6b595019b0c53ecdb5a558821a69d6942e2d1c31aa0f8ea7a22133ec,2019-10-02
0992c5da3d1a7ea4a69ed517512d88b489798817f2b96cb397da62a1,2019-10-07
b3b283e3d95e9747040c31e6156edfd2ce6e079ba4c539131e658a06,2019-04-20
095f5a533346def9ee311aed328bbd3fa293365ba9f7fc2efab1a39b,2019-05-14
64d45cad9580c71aeb467a8d573427607179fe3098fe3b80b0a49772,2019-05-15
a3e7e8334e0a06953e24e5c1ebb57af7de4acbb6cdfdc6eee45d2d6c,2019-08-20
b68dd8d9a2db57a89579ff95600512aa1763f1dea378679e1ca33da5,2019-09-04
e03ac8127c336e32e8ff055798b7f8b62cc64d43876c5cd71be1e338,2019-05-26
120929f414cd40b42ab1021a5c534ac275a6e00fe2c7dc2e60188b3a,2019-08-31
b57338ab558a994a0e5358f487db00ceea2d7fb0fff4defc0e45ba19,2019-04-15
39c0b7d97856e6004e88236165341668027d34f45cde3b04eb3d7fe7,2019-06-19
40ee4d597e4bbf51c1a6b1729d64fffae5747ee421840cbec2617bf2,2019-04-24
25f305f9ddfbf38d0d0e77c6ec86a376430c8f9d5139eea2c3d55350,2019-05-29
6f3b93da5e25cf236bb228764e9e6a003fcc3efc789e8f6339523326,2019-06-09
d2b22e06a716c783303a20818fce59327f7ef53eb1d36e7ddf8f6e07,2019-07-29
bac2f29e6cc6979f71553fc212cd80638f41c0f5dd2e431464a0c9cf,2019-09-01
bedba9d28ee5df89c627e5d9b4f47ce06cb66409835d3f22189a15a4,2019-06-15
ce24c8dcc3a38cd6632244b5db85711c219a064764738407a15a53c9,2019-05-12
15bc5c7ff465d7f80c0cfe624afdff89308be906be37b96d38503935,2019-04-21
31a49712ba576203e08d12f7aa6bbc60a0a5f55846bda8102f277893,2019-09-17
04de4f4dd11dca029b7d111596a97d7e02d0a95e1eab6f1dafd89f5b,2019-09-03
1d6b5e88386e432082e0f1cced910f4d15aac798122d5ae1db68f6ce,2019-08-11
ad8b0dedd0411a895576e57b1c8f56904f9980edd958a5164f56e24a,2019-08-21
3618359698e596556d828a768ff3c0e992a58908f1920667279dc33a,2019-12-26
2548e828cebdacc9c5d2bcf0f9a75960ccf7c7b947a9028496bf097b,2019-08-02
8dd2bbe628e7759d0921cde2e652d730357d1df2fded3ca4e1e65e9e,2019-06-27
a7e683c24933b4c0ab75a887dfd95da2b4d35ade8b35440f17d64cfa,2019-04-21
2993ddc43128c63b80f63bcc2133e900d3199e5c6cfe8be22e42006f,2019-05-12
b0418616e6bd7e04760b2e941111b4d08be6e8fab4c68c0d23f5ee45,2019-05-16
70434dc81803505d07986289e8e87afe447dc61d2a486d64451bb41c,2019-04-17
bf15464fa1520c0d22e944f58fa7471e13fe30a2591efa4c8f72deea,2019-08-14
c02894b455bcee86dc74c35f3f675ad992edf619e08f72165580ed77,2019-07-01
53b61811c2a06ba64caefcbc776062af7ee65a36a721ea0a0aaa3db6,2019-10-28
b0ea7ecec634f827edd0c2098455f9e5d8bebdedce1d190e4474b7c0,2019-05-11
ffe016586d7fd825260458af6d3536760443db1ce3e4658256d809b2,2019-04-20
34041b5527562133178ca3db6961d0bd3034878b54812647464335e2,2019-06-22
0e80b1b6c150921cecc92a5925d778abdc7e4742d5e543665ab1956e,2019-05-22
118c9c203b07fc57e11a2ec32c27540a96654e45c53eb1d14b8802fd,2019-11-26
256445201f2fbdf8e5af5a1480c942b6581c1450de0521a647ed14c9,2019-09-05
6e69e75a86e4e12267a7826d86da2f92d1e0ef563b6847bc1c104f29,2019-09-16
d1c08670f2247b520e0e416efc3ef1460cb1f440c1d2ccb7bc4dbb1f,2019-09-24
8b7a5750029cbb94021a2c50789b0bb7b0cef037b8ecee7d412fbc74,2019-09-08
3eae6d2c9816c6f69c77103be15732fac40e2760f8afabfff0536eb1,2019-08-11
a5e60ff72dc30c7a2cb08a3bb857aeca9f471d4386b639b436f20193,2019-11-20
fd0b8c8e45a57ffc7c5b58c0f35189777b3b3f17d5e2c48a2af344b6,2019-09-06
cb718764a26092564b23d2345a77479a004f4cb5d1b4cddc92ca776c,2019-09-14
c219405a7b15f7f89b08627c3b5bebf9902bacf22bed4de70fe6b53b,2019-09-05
50c4ca361f077551f1319be2662d26ac54f930c3ed8d8b4fdce0e800,2019-09-24
14992abce63e948ba7f9ff59f639e59a0240fa89482ec1c35800aa8b,2019-04-20
2d7cb8c7c2cf040ae92e044a0c5e98e4ab3d115c04628f3b4a9d769d,2019-12-25
4a03be6e1cbc0c1e8c0de351cf6b2c341b8836e2b135d4534c49ef29,2019-04-26
5ced0aa9b57ea83832f016953859e580d2bccee047868ac3a56d92aa,2019-10-12
fe878193bc2d655530caa6d17038e158948dbd87053cc6ad2601a460,2019-06-01
15f82a1e8754c1da690e833ab2391beff67146c4cf02e0e88218bd4d,2019-05-09
7575540a0459e66903c4039b2303c10f49fdbee48eff3a06ec70bf03,2019-07-12
ba3fe70501eb8a3679cb96b72e0dfb19cf804b0a9c812e6b6a03c07e,2019-08-15
22a36df1b5e3cf06ee6cf3d2ce2e6408fc4c67403fb397b50fc4a3e9,2019-05-17
5f6a7fd98494791dd41c0b61c1505bb0dbc4e19bfdd31a4ecb268d2e,2019-08-07
34839a1a7c862d32c77d9ad03d061525f1462c5c0439d6a53f1330d6,2019-07-31
8abc79444700f6d32bb9b9f3c9752ef3af898fc2c908730cd23836cc,2019-11-28
501d52d83d5a6f87c6bbf6ba01424d8e84337961023ad39f04fa8252,2019-05-26
796f9a7a8353769438edf6922e36b6d9c7ffa74b655d2aa1c2b30e89,2019-05-23
d67666f09fef9d93e6ff79c10c3ada20e102c31f3f77c41ff2c991eb,2019-08-31
5546a0f0748a18bd7639c2893fb4d0fc2c24368af3789fe87d0c4add,2019-09-04
9b71fceb1fd3d6039cb2bf7fd28944dbf362be09453c448ff2cf7407,2019-08-22
91ef6da4f1bed3a1b8c68c1dc2bd75f6198440708dcae2adb012024f,2019-12-01
8e4e572c421019d813f6279c6c544e41f1efc86e9834fd5388a4c7dc,2019-05-05
5feafc30af5a51ec63d95d1bcc3207b407207ec090bf314fa732781c,2019-10-07
a516d819960c5c4406a09262085a5fcc88985e5476a94ae5517d908c,2019-08-22
9d95114c9b0c94ae2afa1e633336cd178a92ceac4b0f19bfea7e9904,2019-09-25
7b58551f617b17d0669092df26d65fab79ccb7da9f12b9154c592bd3,2019-07-20
b761147d69827ba14091ece057be7e502c5ade6cdad139391e421088,2019-05-12
9fdb7be70d587ba6e78842dbd698c721ba79d2e60cb0a02e230da116,2019-08-31
0493d105805ee318271897a6e4b7746a06ad3f4c3b00cdfb77b729d7,2019-05-09
8bc94ac3cc72f2e3cb48a070476ae4354576c54d47f0e588cc592e40,2019-09-27
13add6c317115edfac98ef0ca5c651b756cf192522b47c8f4f96b725,2019-08-02
6264897299e883533434b9f815b164ee2f7653d0b33cb51afa698c25,2019-07-04
764a47440523463c0d6ecd3d0c721a2c42ad6ab184549a403ebefff3,2019-06-09
70593f11d1424443d25237b7a29c9b8fc1a538564c32edf16733ca8a,2019-07-28
9b595306843f413c2b6c7de6c5dad23edd0c0a2e68852ecf7c742657,2019-09-06
c29863bff4903fcb25d7fb0cfbe3b70ade82b0c39bd769d6f27ae25b,2019-06-13
0877dbe264ebf2bdbe4253b8fc96e94685ddaa69c2e48cec9128d9e2,2019-08-03
5902cd5b2f8cd2e80bc64b6711a9502f1f16f7ad467c4e31a083bea1,2019-10-26
696811379afbec22cd7ebc91f407cba9e5178603266f1d4c1d66b32a,2019-10-04
bea9d158831984aa8f31f01ddf126719105deeff189004cd5fa693d8,2019-10-29
30209f65e0e13a9497ff1f682de9b23e6f727a5dea13cf110d430ccb,2019-07-03
c054159cf8025536dd4793fe355d3def59d55c6aa140348f15037027,2019-07-13
e0d97b35e17497374608845fdc0e3e3f3670ee8523a4826a5dbffa55,2020-01-03
4f653fbe518bd96e0ee19c02df67ee667b1e801611db8c7fbd3fd0cd,2019-07-30
22ba981168b2143ad230a13ddbe125df65cf5dc7eff6f36f37a9c566,2019-04-16
3d2d1bbad34a0db5010227e9eb790c32da417a8cb1dedc1d0c076f9f,2019-07-12
c6ada6e1b041fd3624875ab1e98fe04ab7fc74810ef41edcb2bacf50,2019-09-09
b5bf54128c970bfb4a2c6b867a56664fe7c82d7b4a6a925cb53fd119,2019-05-07
4e7862aecfffbb8967fbf79e906820266df4d856ce2bc9406299d067,2019-07-13
61bba0090f76cc2fd58a272bf9bb4f7ee140c16802850492600bce90,2019-06-09
1c15e1f2489c47107161d2bc8d99b31d9c42dddacd24c525c9817105,2019-10-01
26c362f5cac9a7316b92db7a03b1c7bc3d63d53f2ee6cab7235c4ad5,2019-11-05
12957abcfd7893633ecc1adfe103c707fb7788bfc8127754c8da061a,2019-07-24
1ec86a8cef27268298db656a29960eb1a393a15ecb782a548c377999,2019-09-02
8ef5d2c5ac4caa80b2ae470dc1f2e5e0120f9c7c7cca4cac86c606ef,2019-09-02
e41055fcb6336f53b25888218f3de8cda8bff102ed8d4a1c7ee6682d,2019-07-13
aaaab0f892d3d4e00603d8d6bddcf94d6490779d9b791e463c070dff,2019-07-05
2bf9cca6b5019341d5fa9dfead38539a33d75dee6e1130aea3301857,2020-01-08
63bd870762e36ea7189b7e9a9967c6e17f0470b17ad454b3edf8d708,2019-08-21
867fec9b6af595846d2e8408d899473127e3c5d145c3720bada58ddd,2019-12-31
293840bb005f593817477755b3e4bd715dc9c0aa6c4c2bbc159ad636,2019-04-30
7f82d4889c839f6e4346ad29a6a67015b2067d3cebfdea2e3339b512,2019-11-02
f0177ae476593e28c7a51cfb49327cad5ca962ea290018df709dec62,2019-08-03
2f91494c7e804c50f55c9444ce91307a468874581474d4624a4fa489,2019-09-01
42067e77d753df526edf4f8d89d7a42607d4513880e4199e5fea1a39,2019-07-15
859419c069dc7cb9505d591650f095ce13009df6320c3fbd1b945fef,2019-09-03
44e38711fba60131f862fd36d3d4850ec75771d98458d694b6aedfd0,2019-04-22
e029048347e313726e44216f247c0a4b0a9d14e6cac58d7231426aba,2019-04-16
bf26db33f53841c6c2ffb5d20aa96e0bb26a52c1ce2b42c03f02dc5b,2019-08-07
604080df15281180ffafd324810635ffa62de9faab480b987f3683ba,2019-10-21
b6710a752d4ee6fb835dbcce7284ccf1d3690493024fbeaa467c37b0,2019-08-21
ef5500d16439aa6634a30e22bf1cd739860f35833db22c67cccaacad,2019-06-10
be30c37fb0795a4842c20582cee0eb6ca539517bce33b43cd64d5a6e,2019-09-02
e423f7a9c3635838572bb8e68a02bd07653d26384d868e17f3e96c69,2019-06-04
977e79ba71d50aac7c0ac099669898ff25cdc58ea062f5b765e27dc9,2019-07-17
9c42380ef29d5fbb5d6ac748b54dc3ca38f24a2868aed32017f2f6f0,2019-10-19
da7f8dd79702d6729b285e3f5e9151149966e9c5da72909a81f01a17,2019-05-29
299f71d9c695b329c2b041b8c0906bc1ae3e55e8e00682d7ddc23ce1,2019-06-30
6c9c9cf9c01f2436091e4975d2a2a19f38427f68f0f47828d752ce8a,2019-07-06
463bac67a90d5066a9745fc25bf5f42bf6e2ba5508c6821770985c38,2019-04-22
07906f2eb7bb5558049af380f90343889736b7dd89c0f189c94437e4,2019-11-16
e5cd687c1fcd9fd51ea2629d121178dd04f9375a315109db03fcf7cd,2019-08-31
29e053aef429671d6df087bffdeb456fa97402bf9f66b62f046cb692,2019-06-22
59ae039942373c2fbd2c148fb571086e3a8129003038ad9bf83767cc,2019-10-11
e2b93b490c41ef4612bc18b75da1cbb53259e184fafcdd799e9c9cb5,2019-06-10
e48073a214727f1e30ea28a942fb4740b99baa02ac4ddf7e99622203,2019-06-21
6f6f31654f4633a3ba37c1e6643e1dac62e4fcf204a1fee1d0862830,2019-05-18
7e5cc6c71b6d68aefdbaa49585ac9924f5bf6452f4981903083f30b3,2019-10-22
c213ace708c67c400db57ac8c3dd0f873f328a2e3e9deb0ad30930fe,2019-06-25
8b2daf62341d493be2cbd10b6484dd68fc049735b61114a66f5285d7,2019-05-07
09fe7e381f2c654d5df3f0df4269ada316a0f32f5ebbffb0c615aa1f,2019-04-26
6bfc4e9177487923235f5cd9ff93b9ba6195c41366452fca0e6f6435,2019-05-30
7a843de060a7c6c734c88a0f42a496c65fe6ec793dc2911a1871f6da,2019-06-01
df1c40ca1b85329b5596437d1fab1b51d6419ac847d48041f2d1c5c9,2019-11-04
97175107fd403540d208c9625b96823bb3e46b4972c76145d6ddce23,2019-10-21
41b05a069e9ccab0f884b6634345c7e3f81cf872b9c752916dfa3f36,2019-05-14
5675ff24435de011e2ede91b178d88ac65db8175c4c77fffecf90676,2019-05-26
d7a11cfbc81c198b47ef4751cb397c14c6793861552c3f5c9dfe01d8,2019-12-23
b5086535840c6d75982674b7f233652ad89069ede45f86dec2c23f03,2019-04-16
90498eafb5caf208862720fc5160fe22ac8d07ed8e45e17401b35c14,2019-09-29
8e24e212450a98c2824e0e5ded580aa7c0d4f2a0ad1bd0fff4f5321c,2019-05-11
0e4832c715fcf614904b9fe564f716332bde4b146122b6a6c3f733e4,2019-04-25
470509bba4dceac3fe54a357730cfbfab0a31fa027123473e72894ce,2019-06-04
c3bf673fe52e80b3c4534bdb172af3a3f85835bc8a687b057d5c849d,2019-05-26
9f8e3a7cc91cfeac3687ac48bb2cc9812dd16bc1bfd1d3d0e4f7470a,2019-10-24
c352f711ad5f0b3777fdbd57120a52ea0f1090fd5d78310ed665ab21,2019-05-29
1415281ea7d7b3d186e518f85c1ab7c8485f078ce90127153739ebec,2019-12-21
059b84f9ddf220305e14c1161ed3b69d00d040cf726fbf31ff108cdc,2019-12-18
341d50d531bad68be83edd7af875f7c48c9ff3466309f4c829b3635d,2019-05-29
5ceb9708cc9805b7276749b26fc940860e413ccf3b4b09a813b3572a,2019-05-13
828db16afc5bfa3cb87412d4d9a0cf0d5b9eaeb2ec80879d4e421d88,2019-05-13
0d008b4da0c96abbc0f48951054347712fb252e8740bff6d267890f5,2019-05-05
61b271d5c05c079e94ea8be562d3f6211e47d917e924bb81631ba007,2019-06-13
0e580e5d3f1e9731fe37ffb689b64a75c5f4fbd1a1424a08d1b1706c,2019-05-01
aa81efbce5c31ab678db122e593725a7e5acaaacc1b085ba11ef89a2,2019-04-30
0e8bdb112a23adb2db25155c0c320c0e3280a096043a31f0592b119b,2019-05-12
0fd65f870d5dc2e32670c64d5696108e672bca06dd94b2dce730457e,2019-04-27
82b63bb4aaa892bfd468f93ffd1e7bed709d072e6018de60d13f384d,2019-12-01
e492dd582e727f6e77c708edb9d077dbcee5b519c1704ba62a2b61c3,2019-12-23
a5101afd1a4b3d83b2e7e7597c4c11dbb8d352e671ae19c46dc5d6ba,2019-06-29
e264db4ae9401d9f4e21cc78c6cbeb588f79085d698a419f47290159,2019-09-14
2c43a9ab9fe4321e5f03275f087dde2a8b3b374cb3b293cb44b784ad,2019-09-03
e2692327fc607d52ff9d980aaa4b72731d9978d97e2ed265f3da99a0,2019-06-29
0b107813bb3a4b52148f888d4bc32c244da7dd75052f84446a47df9c,2019-06-19
55336bd84024d8dddc691aae5cbda24510481595004332e909dc16f5,2019-08-10
758580e49a7209bda121aa0f9e25415332632383b60fea970d7008a9,2019-05-02
ac8d04e7bf12041f91ea0983d82d1fc002ea8d21dbfec033205eddc5,2019-04-19
a411d55e66e2879171496d43b0a688ba19bd553f8d3abe5aef6bd84f,2019-12-23
e8b1e74c93161b477408a2739ceae9254210ae272c132b9e97b1e666,2019-04-19
870bbe7dc2ca3f090c68a5d9bcde86d37954dca174a71f4dd207a5b7,2019-07-26
f058daecba294e0c40163b58c82c81bba988ef4e3a02de02baa23e03,2019-05-30
a0d0b73107de42eb395fb7bdcd0768f8512844acd536ebb109b64d1d,2019-07-27
247b69052aab8a062abf0c9c980c92c80884c914a2b7de0f1ca74527,2019-12-28
2f9da0153fc8ee813ee963395d580a8fd550f0cabd405896d4b360ad,2019-05-15
ce387950b1609cf58a62275cb10f51a0dfa41a3ac4320a70d28d6597,2019-05-27
035ccff9037c07a87869d3ce52e803b68ed87aba088afba52f837778,2020-01-08
10ae0fe42cab2f753b6f69043ed37233b6126fb733e490a33119e798,2019-10-21
5b271b1c16cbb44eaae27464a57f26618c1623d3cfbcb790f18415c5,2019-10-30
50fe5b29c50bbfbb031fa378369bf72d95cec180900d3cb207242bfd,2019-05-08
a1183bb4fd12e2241ce151e4f5d8947ee0d9350f5422814da609ea14,2019-07-27
bc43b2625777edba060fd629bff7cbe72a2b2b82c65e993cc10455c4,2019-07-05
ed93302b55bf68f26b570435413bc3a1933b5f6851fcb009799f1da6,2019-11-30
d9cf646ef47a7977fda300f81a71b1711dee3803c1ef830b694187ff,2019-11-18
