uid,pay_dt,payment_sum
293840bb005f593817477755b3e4bd715dc9c0aa6c4c2bbc159ad636,2019-05-12,3.49
be30c37fb0795a4842c20582cee0eb6ca539517bce33b43cd64d5a6e,2019-09-07,3.49
be30c37fb0795a4842c20582cee0eb6ca539517bce33b43cd64d5a6e,2019-10-19,6.99
be30c37fb0795a4842c20582cee0eb6ca539517bce33b43cd64d5a6e,2019-11-28,3.49
be30c37fb0795a4842c20582cee0eb6ca539517bce33b43cd64d5a6e,2019-12-12,6.99
7a843de060a7c6c734c88a0f42a496c65fe6ec793dc2911a1871f6da,2019-06-06,13.99
7a843de060a7c6c734c88a0f42a496c65fe6ec793dc2911a1871f6da,2019-06-07,20.98
7a843de060a7c6c734c88a0f42a496c65fe6ec793dc2911a1871f6da,2019-07-04,139.98
7a843de060a7c6c734c88a0f42a496c65fe6ec793dc2911a1871f6da,2019-07-29,34.99
5675ff24435de011e2ede91b178d88ac65db8175c4c77fffecf90676,2019-05-26,0.69
5675ff24435de011e2ede91b178d88ac65db8175c4c77fffecf90676,2019-05-27,4.18
90498eafb5caf208862720fc5160fe22ac8d07ed8e45e17401b35c14,2019-09-29,6.27
341d50d531bad68be83edd7af875f7c48c9ff3466309f4c829b3635d,2019-05-31,3.49
e2692327fc607d52ff9d980aaa4b72731d9978d97e2ed265f3da99a0,2019-06-29,209.97
e2692327fc607d52ff9d980aaa4b72731d9978d97e2ed265f3da99a0,2019-07-05,69.99
0b107813bb3a4b52148f888d4bc32c244da7dd75052f84446a47df9c,2019-07-19,1.39
f058daecba294e0c40163b58c82c81bba988ef4e3a02de02baa23e03,2019-05-30,8.38
035ccff9037c07a87869d3ce52e803b68ed87aba088afba52f837778,2020-01-09,17.48
956f22364995d414b016c165d0244e9df69defeea7abacaec43fe765,2019-11-12,3.49
956f22364995d414b016c165d0244e9df69defeea7abacaec43fe765,2019-12-17,6.99
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-15,2.78
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-16,6.99
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-18,2.09
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-19,13.99
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-24,13.99
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-26,6.99
b238be4cef879e03ffc54a407ff86998b151a73acd96d77aa1afc658,2019-09-30,6.98
17f7866028c7c8a89abad4a3a46dcfc003a896796e9d3ff664de8728,2019-12-28,3.49
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-09-13,3.49
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-09-20,10.48
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-09-21,6.98
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-09-24,6.99
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-09-27,10.49
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-10-05,10.48
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-10-09,1.39
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-10-13,6.99
d88bc67ceef95f0377b320be4c3c0eb7a28b299eb1df10f41f629d35,2019-10-18,6.99
beb661c434fd1ca54fe6b00285ca60f4f44a95782db604d7d154d8d2,2019-08-20,152.5
beb661c434fd1ca54fe6b00285ca60f4f44a95782db604d7d154d8d2,2019-08-21,7.68
beb661c434fd1ca54fe6b00285ca60f4f44a95782db604d7d154d8d2,2019-08-22,341.4
beb661c434fd1ca54fe6b00285ca60f4f44a95782db604d7d154d8d2,2019-08-23,108.47
beb661c434fd1ca54fe6b00285ca60f4f44a95782db604d7d154d8d2,2019-08-26,66.47
f430401a3349b8835dcd23382241c904343e1959bf02c6841b75059d,2019-12-16,6.99
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-07-09,11.86
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-07-10,6.99
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-07-12,27.98
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-07-29,5.58
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-07-31,24.48
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-01,2.09
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-02,3.49
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-04,34.99
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-06,3.49
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-13,24.46
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-29,6.99
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-08-30,3.49
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-09-12,3.49
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-09-13,3.49
8e09f94811f63e2f2f7152fdb4fbd2fa90de1e1886bac87735da5dc1,2019-12-26,13.99
535a42f6a037b9e649e379bcc9a932c1fd225424df6d3cc96ff24378,2019-11-08,6.99
535a42f6a037b9e649e379bcc9a932c1fd225424df6d3cc96ff24378,2019-11-09,2.09
b6532478fe2cadec250a6a77ee2964c238ec368f9419c7213962c55a,2019-10-24,4.18
b6532478fe2cadec250a6a77ee2964c238ec368f9419c7213962c55a,2019-10-29,11.17
a9577066e55eb11de43ee4412b6d480482d4523302443aa11b131174,2019-07-14,0.69
a9577066e55eb11de43ee4412b6d480482d4523302443aa11b131174,2019-07-27,2.09
a9577066e55eb11de43ee4412b6d480482d4523302443aa11b131174,2019-07-30,3.49
a9577066e55eb11de43ee4412b6d480482d4523302443aa11b131174,2019-07-31,13.99
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-13,13.99
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-14,3.49
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-16,20.98
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-17,6.99
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-19,34.99
d9ffd0cd19772ffe23500d6630b9e4ae5090aa479baadfde9896776e,2019-05-29,6.99
8c8b0c8e1f7698afa3ea1f35e906e0608835a19b3fd89a7d18baeb36,2019-06-26,1.39
493f78c6916a5d013384cd54dc1784285ff41d87d49f90f672acc378,2019-08-26,1.39
b1032758ef5b6d448c56dcd9577b88e8b44b6f506161d9c29a19c643,2019-06-05,3.49
a2d581cf0e981cd5d03a0ad153bd5e163b3005fce47b172272b5f845,2020-01-03,0.69
9c4ed72cf43751d2cdf094219fc87ad5d34fb92a6baa25f738e953ab,2019-10-18,6.99
9c947c0b6cb1dd1e4656a5ae1b145703213e8280b4465c01796bf6f9,2019-10-26,13.99
9c947c0b6cb1dd1e4656a5ae1b145703213e8280b4465c01796bf6f9,2019-11-26,16.08
f085bcfc2fb4efabda04879c56a48006433e3e013ffd04b69ac1a202,2019-07-19,20.98
f085bcfc2fb4efabda04879c56a48006433e3e013ffd04b69ac1a202,2019-07-26,13.99
a4c1c4e16967edba0e8f81e10562dc4eaf8f653cf0be6ee51488f23b,2019-12-12,11.19
a4c1c4e16967edba0e8f81e10562dc4eaf8f653cf0be6ee51488f23b,2019-12-22,6.99
a4c1c4e16967edba0e8f81e10562dc4eaf8f653cf0be6ee51488f23b,2019-12-29,3.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-06-12,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-06-13,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-06-17,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-06-26,122.48
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-06-29,13.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-02,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-03,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-04,629.91
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-25,2.09
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-26,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-07-31,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-03,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-08,139.98
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-12,2.09
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-14,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-20,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-24,27.96
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-08-25,13.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-04,419.94
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-05,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-08,2.09
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-10,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-22,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-24,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-09-26,70.68
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-02,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-11,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-12,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-18,171.43
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-19,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-20,13.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-22,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-25,34.97
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-26,353.42
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-27,59.48
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-10-31,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-03,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-08,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-09,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-16,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-17,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-19,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-24,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-26,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-28,157.47
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-11-30,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-03,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-09,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-12,135.04
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-17,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-18,139.98
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-19,52.49
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-20,69.99
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2019-12-21,36.73
d7b7d88d3434c893941f66f9063a01f77ad0a71fc8d0c6c28a1c4081,2020-01-03,69.99
8ed331df4dcd4643e09bb2ad96d2cccb59919d61891c0974ed42d8fe,2019-06-01,6.99
8ed331df4dcd4643e09bb2ad96d2cccb59919d61891c0974ed42d8fe,2019-06-07,13.99
5fb97019b9cb3b1ad1087137ba1700fe8864e5de8770b0ceb6c4ce12,2019-05-16,3.49
5fb97019b9cb3b1ad1087137ba1700fe8864e5de8770b0ceb6c4ce12,2019-05-27,6.99
5fb97019b9cb3b1ad1087137ba1700fe8864e5de8770b0ceb6c4ce12,2019-06-06,27.98
5fb97019b9cb3b1ad1087137ba1700fe8864e5de8770b0ceb6c4ce12,2019-06-28,5.59
5fb97019b9cb3b1ad1087137ba1700fe8864e5de8770b0ceb6c4ce12,2019-07-19,3.49
1a2dd24e614743a111da99a4e70098be56e4e6b24d01395d70569e20,2019-10-21,6.99
1a2dd24e614743a111da99a4e70098be56e4e6b24d01395d70569e20,2019-12-31,11.19
539ad4a9d38ea1a1efdba5958865199c0dfd15c95f29a6e79cb055ed,2019-09-27,0.69
539ad4a9d38ea1a1efdba5958865199c0dfd15c95f29a6e79cb055ed,2019-10-05,5.58
539ad4a9d38ea1a1efdba5958865199c0dfd15c95f29a6e79cb055ed,2019-10-25,6.99
539ad4a9d38ea1a1efdba5958865199c0dfd15c95f29a6e79cb055ed,2019-10-26,5.58
520c27c717dcd3669b2da20cba25471831e27d3133053f3ff2d54099,2019-07-24,69.99
520c27c717dcd3669b2da20cba25471831e27d3133053f3ff2d54099,2019-08-16,10.48
520c27c717dcd3669b2da20cba25471831e27d3133053f3ff2d54099,2019-08-23,13.99
7e29fb6c9c0b715c1e99141af304d5ad719e368a8ba9576f1a00d4ac,2019-06-07,2.09
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-14,13.99
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-15,41.97
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-16,139.97
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-19,34.99
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-20,41.97
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-21,34.99
5b371996d84b91156672615ae29ae7b571b3dd6bde36abfc566d70ed,2019-08-22,13.99
3563b35d361de100b5ff9156082ceb61782d073c0ab6fd3d0267d1e9,2019-05-08,0.69
8dc8a0f1b006d2188d1051bacd261381753ec674a848a7946febd029,2019-07-24,0.69
8dc8a0f1b006d2188d1051bacd261381753ec674a848a7946febd029,2019-07-25,2.09
8dc8a0f1b006d2188d1051bacd261381753ec674a848a7946febd029,2019-07-29,2.09
6adc9c93fc2ba88c89c50d1451caf5271575705de645019b45117904,2019-08-19,2.09
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-03,4.87
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-04,4.18
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-05,12.57
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-06,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-20,6.99
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-07-21,8.38
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-02,20.97
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-04,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-15,6.99
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-16,6.99
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-17,6.99
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-25,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-08-29,18.18
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-09-01,20.98
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-09-10,2.09
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-09-13,17.48
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-10-01,4.18
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-10-08,6.99
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-11-11,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-11-17,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-11-30,3.49
f5301ad62f3576d6ba87162957132917969fe9f325abf71f80313082,2019-12-01,10.49
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-03,3.49
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-04,13.99
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-05,10.49
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-07,2.09
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-10,13.99
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-16,24.47
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-17,10.49
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-09-18,34.99
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-10-01,0.69
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-10-17,17.48
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-10-18,6.99
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-10-19,13.99
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-11-06,1.39
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-11-20,1.39
ff83708a878bc14cf98267fee0dd4c685df4172aaca0daa90dd0d686,2019-12-15,17.49
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-07-15,10.47
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-07-20,6.99
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-07-26,17.48
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-08-02,34.99
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-08-12,2.09
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-08-16,6.99
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-11-08,8.38
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-12-16,10.48
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-12-30,22.71
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2019-12-31,10.49
3b88dbc043fd1dd0852f1adbb8c9f90c12bb93b05968008634fd8b10,2020-01-04,38.46
f98419cfb7bec74f1df073628db445bbdf73155b95f76d0be57194c3,2019-12-08,4.18
f98419cfb7bec74f1df073628db445bbdf73155b95f76d0be57194c3,2019-12-09,2.09
f98419cfb7bec74f1df073628db445bbdf73155b95f76d0be57194c3,2019-12-22,3.49
1d3af2ba48edf5babb0a80c1da6e9e03d9a55fdfdc1f2f6d440f9a37,2019-05-07,3.49
1d3af2ba48edf5babb0a80c1da6e9e03d9a55fdfdc1f2f6d440f9a37,2019-05-09,0.69
1d3af2ba48edf5babb0a80c1da6e9e03d9a55fdfdc1f2f6d440f9a37,2019-05-14,9.08
a989967654981db7b021179fd22c3cbfdab60a21c3a5132acbc615b7,2019-06-05,0.69
a989967654981db7b021179fd22c3cbfdab60a21c3a5132acbc615b7,2019-06-06,6.99
a989967654981db7b021179fd22c3cbfdab60a21c3a5132acbc615b7,2019-06-10,6.98
a989967654981db7b021179fd22c3cbfdab60a21c3a5132acbc615b7,2019-07-01,3.49
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-07-30,10.49
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-08-05,3.49
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-08-09,6.99
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-08-24,13.98
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-09-26,1.39
6bf799249f45233c9f391ac953c8086e43e7a21745b679747e0beee4,2019-09-28,3.49
1aa4820164ffcc469e79be2231f7ee1f2be6a63420d1b67bb52b63f3,2019-12-05,2.09
1aa4820164ffcc469e79be2231f7ee1f2be6a63420d1b67bb52b63f3,2020-01-06,3.49
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-08-24,13.99
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-08-27,1.39
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-08-28,3.49
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-08-29,13.99
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-08-30,52.49
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-09-06,3.49
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-09-10,3.49
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-09-14,13.99
6204980101c8218d9959fa89f314e649e0ecbc2541cb86db1f05a45b,2019-09-15,3.49
c1c40704fbb11dffc39d4a96d8a85dbd0ee12762739317fcbe9d28d0,2019-12-15,11.19
f3e7ca4c0860ba02c612c5578aeef2fb73b62ce46a18e7c4976e2b49,2019-11-29,16.06
ecabfc8d1d99dbdb59a2463ec51a87d3b0e9fe1e637f0f89c27e6822,2019-08-26,17.49
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-05-27,6.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-06-06,31.46
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-06-09,87.47
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-07-30,13.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-08-14,13.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-08-24,31.48
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-09-14,69.96
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-10-21,6.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-11-27,13.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-12-07,13.99
b38b484a2c6bf5a7c67dc6b626943c4af8ffb6aaada683d782eb1ffa,2019-12-12,6.99
ecf9ede9aabb62718b130902b68c35c4aa4562b510894d9a18056e82,2019-09-09,6.99
ecf9ede9aabb62718b130902b68c35c4aa4562b510894d9a18056e82,2019-10-23,6.99
ecf9ede9aabb62718b130902b68c35c4aa4562b510894d9a18056e82,2019-12-12,6.99
ecf9ede9aabb62718b130902b68c35c4aa4562b510894d9a18056e82,2019-12-26,13.99
ecf9ede9aabb62718b130902b68c35c4aa4562b510894d9a18056e82,2019-12-30,6.99
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-07-27,2.09
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-08-11,3.49
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-08-23,13.99
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-09-18,3.49
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-10-18,6.99
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-11-17,10.48
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-12-02,1.74
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2019-12-12,6.99
87da9a09a11197e7e1232424f26d547e25144f44e6f598aeb1a63445,2020-01-11,3.49
73b9881f0d75849e0de02d47a08d8dec82c93f8903ba76b3e83ef460,2019-09-12,52.49
ad8e23dbceca2e05dfdd7ed0ae087fc7cc0e5534dba9a932fcbbab04,2019-04-19,3.49
d630bc02b0da63e2ef68d657b889540696b0121839f0b688459fcd5a,2019-09-04,6.98
d630bc02b0da63e2ef68d657b889540696b0121839f0b688459fcd5a,2019-09-06,6.99
d630bc02b0da63e2ef68d657b889540696b0121839f0b688459fcd5a,2019-09-28,0.69
d630bc02b0da63e2ef68d657b889540696b0121839f0b688459fcd5a,2019-10-10,3.49
acd8f1c6a051eb5106af899e5fe855acc7b430eceb0b138f581539be,2019-05-25,2.09
b913c78023c1b40a93161e9704da85e7a3b181bdf1f498a1028fa97e,2019-09-01,3.49
b913c78023c1b40a93161e9704da85e7a3b181bdf1f498a1028fa97e,2019-09-16,4.89
f17d21c4ce7dd5a3050e77ffc19bb3d2a35d86fd1a16d62cdb0e0c45,2019-10-26,3.49
57b1da6e7b94c9ccd22e4f533cf683e370fa544fab40305d59c36063,2019-07-30,3.49
d0f92fbaeb038dbea5bd8c883bbaef0e75a95db4913bbd96b565a95e,2019-12-04,0.69
d0f92fbaeb038dbea5bd8c883bbaef0e75a95db4913bbd96b565a95e,2019-12-23,11.19
d0f92fbaeb038dbea5bd8c883bbaef0e75a95db4913bbd96b565a95e,2020-01-02,3.49
